smiles,TotalEnergy
CC=1C=C(N=C(N1)C(C)C)N2CCN(CC2)C=3C=CC4=NC=CN=C4N3,-99.0425
CNS(=O)(=O)N1CCN(Cc2nnnn2-c2ccc(S(C)(=O)=O)cc2)CC1,-109.0993
CC=1C=CC(NC(=O)CN2CCCC2(C)C(=O)O)=C(F)C1,-104.7973
O=C(Nc1cccnc1)C(=O)N1CCCC12CN(C(=O)[C@H](O)N1CCOCC1)C2,-94.7774
CC(=O)NCC(=O)N1CCO[C@]2(COCCN(C(=O)Cc3ccc(O)cn3)C2)C1,-108.8381
C[C@H](C(=O)N1CC[C@]2(CN(C(=O)CN(C)C(=O)C(=O)O)CCO2)C1)N1C[C@@H]2C[C@H]2C1,-108.0505
NC(=O)C1=CN(CC2=NC(=NO2)C3=CC=CO3)C=4C=CC=CC14,-101.479
O=C1NC[C@@H](C(=O)N2CCO[C@@]3(CCN(C(=O)CN(CCO)CCO)C3)C2)O1,-98.8608
CC(O)(CNC(=O)NC(CCC#N)C=1C=CC=CC1)C=2C=CSC2,-90.6211
O=C(C1=CON=C1C2CC2)N3CCCC(C3)N4CCNC4=O,-95.1724
O=C(NC[C@@H]1OC[C@@H]2CCN(C(=O)CNCP(=O)(O)O)C[C@@H]21)[C@@H]1[C@H]2COC[C@H]21,-94.4824
CNC(=O)C(C)NC(=O)C=1C=CC(=CC1)CSC,-94.5479
COC(=O)c1cc([N+](=O)[O-])ccc1S(=O)(=O)N1CCN2C(=O)C(=O)NC[C@@H]2C1,-111.761
CC1=NN(C(C)=C1CNCC2(CO)CC2)C=3C=CC(Cl)=CC3,-105.7873
CC1=CC(=CC(C)=C1O)CN(C)CC=2C=C3OCOC3=CC2OC(F)F,-90.0054
CCNC(=O)N[C@H](C)C(=O)N1C[C@@H]2COC[C@H](C1)[C@@H]2NC(=O)[C@@H]1CCC(=O)NC1,-91.4382
NC(=O)[C@H](N)CCC(=O)N1C[C@@H]2COC[C@H](C1)[C@@H]2NC(=O)COc1cccnc1,-147.2186
CNC(=O)N1CCN(c2nnc(C(=O)N3CCCC3)n2Cc2nnn(C)n2)CC1,-115.2702
COC=1C=CC=CC1CNC(=O)NC2CCCC=3C=CC=CC32,-108.0565
CCC(NC(=O)C1=CC=CC(=C1)CC#N)C2CCOCC2,-99.967
CN[C@@H](CC(=O)N1CCOC[C@]2(C1)CN(C(=O)[C@@H]1CCC(=O)N1)CCO2)C(=O)O,-126.1461
CN1CCC[C@H]1C(=O)N[C@@H]1[C@H]2COC[C@@H]1CN(C(=O)c1cc(=O)n3[nH]cnc3n1)C2,-120.8742
C=CCNC(=O)/C=C\C(=O)N1CCO[C@@]2(CCN(C(=O)CN(CCO)CCO)C2)C1,-85.2787
CC1=CC(=NN1)C2=NC(CN3C(=NC=4C=CC=CC43)C(C)C)=NO2,-115.4642
C=CC(=O)N[C@@H](C)C(=O)N1CCO[C@@]2(CCN(C(=O)CCNC(=S)NC)C2)C1,-117.8115
CC1=NC(CN(C)S(=O)(=O)C=2C=CC(=CC2)C(C)(C)C)=NO1,-93.0469
COCCN(C)S(=O)(=O)N1CCN(S(=O)(=O)c2ccc(C(N)=O)o2)CC1,-85.5428
CC=1C=C(F)C=CC1C2CCN(CC2)C=3C=CC(=NN3)C(=O)N(C)C,-96.972
COCCN(C)CCNC(=O)C(=O)N1CCC[C@H](S(=O)(=O)N2CCOCC2)C1,-99.7307
CCOC=1C(Cl)=CC=CC1CC(=O)NC2CCCC=3N=C(C)N=CC32,-105.3052
CCOC(=O)[C@@H](CO)NS(=O)(=O)c1ccc(S(=O)(=O)N2CCOCC2)cc1,-99.9072
COC(=O)CCN1CC[C@H](NC(=O)[C@H](C)NS(=O)(=O)c2cnn(C)c2)C1=O,-112.7336
CN(C[C@@H](O)CN1CCOCC1)C(=O)NCCNS(=O)(=O)c1cccnc1,-140.0497
N=C(N)NCC(=O)N1CCOC[C@@]2(C1)CN(C(=O)[C@H]1CCc3nc[nH]c3C1)CCO2,-114.1755
NC(=O)[C@@H](N)CCC(=O)N1CCO[C@@]2(COCCN(C(=O)CCc3ncc[nH]3)C2)C1,-92.3253
Cn1cnn(CCC(=O)NCC(C)(C)CNC(=O)CCn2ncn(C)c2=O)c1=O,-109.6775
Nc1n[nH]c(CCC(=O)N[C@@H]2[C@H]3COC[C@@H]2CN(C(=O)CN2CC(=O)NC2=O)C3)n1,-109.475
O=C1CC[C@H](C(=O)N2CCOC[C@@]3(CN(C(=O)Cc4cncnc4)CCO3)C2)N1,-118.2405
NC(=O)C=1C=CC=C(C1)C(=O)NC=2C=CC(=CC2)CCC(=O)O,-103.0652
CN1CCC=2C=CC(=CC2C1=O)NC(=O)C3=COC=4C=C(F)C=CC34,-104.0588
CCC[C@@H](NC(C)=O)C(=O)N1CCOC[C@@]2(CN(C(=O)COCCO)CCO2)C1,-109.5346
CN1C(=O)CC[C@H]1C(=O)N1CCOC[C@@]2(CN(C(=O)Cn3cnnn3)CCO2)C1,-118.4961
CC1CCN(CC(=O)N2C[C@@H]3COC[C@H](C2)[C@@H]3NC(=O)[C@@H](O)N2CCOCC2)CC1,-110.1229
CC=1C=CC=C2C1N(CCN2C(=O)C=3C=C(NN3)C4=CC=CO4)C5CC5,-102.2245
CNC(=O)CC(=O)NC[C@@H]1CCN(C(=O)CN2CC(=O)NC2=O)[C@H]1c1cccnc1,-86.171
CC1=NN(CC(=O)N2CCCN(C)C=3C=CC=CC32)C=4N=CC=CC14,-100.0057
O=C1CN(S(=O)(=O)c2cccc(C(=O)N(C3CC3)[C@@H]3CC(=O)NC3=O)c2)CCN1,-89.8714
C[C@@H]1CN(C(=O)c2ccc(S(=O)(=O)NCC(N)=O)o2)CCN1CC(C)(C)O,-98.2374
CCOC(=O)N[C@@H](O)C(=O)N[C@@H]1[C@H]2COC[C@@H]1CN(C(=O)CCc1cn[nH]c1)C2,-134.2963
CC[C@H](C)NC(=O)CN1CCN(C(=O)CNS(=O)(=O)c2cnn(C)c2)CC1,-90.2259
CC=1C=C(N=CN1)N2CCN(CC2)C=3N=NC(C)=C(C)C3C(N)=O,-119.9913
CCOCCn1c(=C(C#N)C(=O)NCCOC)sc(=Cc2cnn(C)c2)c1=O,-110.5096
O=C(CN1C(=O)C=CC1=O)N1CCO[C@@]2(COCCN(C(=O)c3cocn3)C2)C1,-116.362
CC=1C=CSC1CNC[C@@H]2CCO[C@H]2C3=CC=NN3C,-86.4562
CCOC(=O)NCCCC(=O)N1CCN(CC(=O)N[C@@H]2CCS(=O)(=O)C2)CC1,-96.6789
CC1=NOC(=C1C(=O)NC(C=2N=CC=CN2)C3CC3)C(F)F,-104.8626
CC(=O)N[C@H]1[C@H](Oc2ccc(N3CCN(C(C)=O)CC3)cc2)O[C@H](CO)[C@@H](O)[C@@H]1O,-111.8748
C[C@@H](Cn1ccnc1)C(=O)N[C@@H]1[C@H]2COC[C@@H]1CN(C(=O)C[C@H]1NC(=O)NC1=O)C2,-95.2924
O=C1CN(S(=O)(=O)c2cccc(NC(=O)C(=O)N3CCCOCC3)c2)CCN1,-107.3731
CC[C@H](NC(N)=O)C(=O)NC1CCN(C2CCN(C(=O)CNC(N)=O)CC2)CC1,-104.973
O=C(COC(=O)C=1C=C(C=CC1F)N2CCNC2=O)NC3=CC=CC=C3N4CCCC4=O,-119.8388
COC(=O)c1cn(CCOC(=O)[C@H]2CC(=O)N([C@H]3CCS(=O)(=O)C3)C2)nn1,-115.1849
O=C(C[C@H]1NC(=O)NC1=O)N[C@@H]1[C@H]2COC[C@@H]1CN(C(=O)c1ccc(O)nn1)C2,-110.5884
O=C1CC[C@H](C(=O)N2C[C@@H]3COC[C@H](C2)[C@@H]3NC(=O)c2nc3ncccn3n2)CN1,-106.6679
CC(C)CN(CC=1C=NN(C)C1)C(=O)C=2C=CC(=NC2)N3C=CC=N3,-106.2316
CC1(C)CN(C1C=2C=CN=CC2)S(=O)(=O)CCC3CCCC3,-114.735
CNS(=O)(=O)c1ccc2c(c1)N(C(=O)C(=O)N1CCN3C(=O)NC(=O)[C@@H]3C1)CC2,-103.1535
CC(NC(=O)C1=C2C=CC=CC2=NN1C)C=3C=CC=C(C3)C(F)(F)F,-127.135
O=C(NCCN1CCCS1(=O)=O)N1CCN(S(=O)(=O)Cc2ccon2)CC1,-109.254
C1=NN=NN1C=2C=CC=C(C2)C=3C=CN=C(C3)NC=4C=CC=CN4,-125.1934
CCOC(=O)N[C@@H](O)C(=O)N[C@@H]1[C@H]2COC[C@@H]1CN(C(=O)CS(C)(=O)=O)C2,-118.2117
COC=1C=CC(=CC1S(=O)(=O)N2CCOCC2)C(=O)NC3=CC=NN3C4CCCC4,-128.3373
O=C(CN1C(=O)CNC1=O)N[C@@H]1[C@H]2COC[C@@H]1CN(C(=O)c1ccc(O)nc1)C2,-116.1809
Cc1ncc(C(=O)N2CC[C@H]3CO[C@@H](CNC(=O)CN(CCO)CCO)[C@H]3C2)[nH]1,-120.6014
CN1CCN(CCC(=O)N[C@@H]2[C@H]3COC[C@@H]2CN(C(=O)[C@@H]2CNC(=O)C2)C3)CC1,-101.9386
CC=1C=C(Cl)C(Cl)=CC1S(=O)(=O)N2CCN(C)CC2,-76.5522
O=C1CC(C(=O)N2C[C@@H]3COC[C@H](C2)[C@@H]3NC(=O)[C@H]2CC[C@@H]3CCC(=O)N3C2)=NN1,-102.5448
O=C(c1cc[nH]n1)N1CCO[C@@]2(COCCN(C(=O)[C@@H](O)N3CCOCC3)C2)C1,-126.3252
CCN(C[C@H](C)C#N)S(=O)(=O)N1CCN(C(=O)C(=O)N2CCOCC2)CC1,-111.3505
COCCNS(=O)(=O)c1ccc(NC(=O)C(=O)N2CCN(CCO)CC2)cc1,-119.2209
O=C(CCNS(=O)(=O)c1ccc(-n2cnnn2)cc1)N[C@@H]1CCS(=O)(=O)C1,-110.6271
CNC(=S)NCCC(=O)N1CCOC[C@]2(C1)CN(C(=O)c1cn(C)cn1)CCO2,-91.2749
C[C@@H](CC(N)=O)C(=O)N1CCO[C@@]2(COCCN(C(=O)Cn3ccncc3=O)C2)C1,-114.1661
O=C(O)C(F)(F)F.O=C(O)C(C(=O)NCC1=NC(=CS1)C=2C=CN=CC2)C3CCCC3,-117.4843
CN[C@H](CC(=O)N1CCOC[C@]2(C1)CN(C(=O)c1ccc(O)cn1)CCO2)C(=O)O,-92.0852
CC(=O)C(=O)N1CCO[C@@]2(COCCN(C(=O)CNC(=O)c3cccnc3)C2)C1,-108.714
O=C(C1=CN(CC=2C=CC=CC2)N=C1C=3C=CC=CC3)N4CCC5(CC4)NC(=O)NC5=O,-115.4115
CC(=O)N1CCCN(CC1)S(=O)(=O)C=2C=C(Cl)SC2Cl,-69.6284
CC(=O)NCC(=O)N1CCOC[C@@]2(C1)CN(C(=O)CN1CCSCC1)CCO2,-93.2661
C[C@@H](OC(=O)C1=CN2CCS(=O)(=O)N=C2C=C1)C(=O)N[C@H]1CCS(=O)(=O)C1,-110.9964
CN1C(=O)C[C@H](C(=O)N[C@@H]2CC(=O)N(CCN3CCOCC3)C2)[C@H]1c1ccnn1C,-121.1305
C[C@H]1CN(S(=O)(=O)N2CCN(C(=O)N[C@@H]3CCS(=O)(=O)C3)CC2)C[C@@H](C)O1,-89.6375
O=C1NC[C@@H](C(=O)N2CC[C@H]3CO[C@@H](CNC(=O)c4cc(C(=O)O)ncn4)[C@H]3C2)O1,-116.4751
NS(=O)(=O)CCN1CCN(C(=O)CCNS(=O)(=O)c2ccccc2F)CC1,-103.8712
CC(C)[C@H](O)C(=O)N1CCO[C@]2(COCCN(C(=O)C[C@@H]3NC(=O)NC3=O)C2)C1,-96.8563
C[C@H]1CN(CC(=O)N2CCN(CC(=O)N3CCOCC3)CC2)CCN1C[C@@H](C)O,-98.4565
CC=1C=CC(=CC1S(C)(=O)=O)C(=O)N(CCC(=O)O)C2CCOCC2,-103.7105
COC(=O)C1(CCCC1)NC(=O)C=2C=CC=C(C2)CC=3N=NNN3,-103.1871
Cn1ccnc1C(=O)N1CCOC[C@@]2(CN(C(=O)CN3CCOCC3)CCO2)C1,-110.8518
C[C@H](C(=O)NC1CC1)N1CCN(C(=O)C(=O)NC[C@@H]2CN3CCC[C@H]3CO2)CC1,-94.0041
NC(=O)c1ncn(CC(=O)N2CCO[C@H](CNC(=O)[C@@H]3C[C@@H]4O[C@H]3[C@H]3C[C@@H]43)C2)n1,-102.9306
C[C@H](NS(C)(=O)=O)c1nnc(N2CCN(C)C(=O)C2)n1C[C@]1(O)CCO[C@@H]1C,-124.3239
CN1CCN(CC(=O)N2CCO[C@]3(COCCN(C(=O)c4cn(C)cn4)C3)C2)CC1,-101.1484
C1=CN(C=N1)CCCN2C=C(N=N2)C3=CC=4C=CC=CC4N3,-94.5176
O=C(NCC=1C=CC(=CC1)N2C=CN=C2)C=3C=CC=C(C3)NC(=O)C=4C=CC(F)=CC4,-123.197
C=CCSC1=NN=C2N(C(=O)C3=CC=CC=C3N12)C=4C=C(C)C=CC4OC,-93.4129
CC(C)NS(=O)(=O)N1CCN(CC1)C(=O)C2=CSC=3C=CC=CC23,-99.158
CN1CCC(CNC(=O)C2=CC(=CN2)C(N)=O)(CC1)N3CCCCC3,-117.0074
CS(=O)(=O)CC(=O)NC1CCN(C2CCN(C(=O)[C@@H]3CNC(=O)O3)CC2)CC1,-108.7838
COCCCS(=O)(=O)NCC(=O)N1CCN([C@H]2CS(=O)(=O)C[C@@H]2O)CC1,-101.8131
"CN1C(=O)CO[C@H](C(=O)N2CCCC32CCC3)[C@H]1C4=CC=CN=C4 |&1:6,17,r|",-90.484
CCn1nccc1N1CCC[C@H](NC(=O)C(=O)N2CC[C@@H](S(N)(=O)=O)C2)C1=O,-115.2654
COC=1C=CC(=CC1F)S(=O)(=O)NC2=NNC=C2SC,-97.7989
COC[C@H](NC(C)=O)C(=O)N1CCO[C@]2(COCCN(C(=O)c3nccn3C)C2)C1,-118.1971
Cn1cnn(CCC(=O)NC[C@@H]2CCC[C@@H]2NC(=O)CCn2ncn(C)c2=O)c1=O,-123.7121
COCC1COCCN1C(=O)NC=2C=CN=C(C2)OC=3C=CC=CC3,-99.9754
CC[C@H](C)[C@@H](O)C(=O)N1CCO[C@]2(COCCN(C(=O)[C@@H](N)CCC(N)=O)C2)C1,-109.1103
NS(=O)(=O)C=1C=CC(Br)=C(C1)C(=O)NCC=2C=CC=CC2CN3CCOCC3,-108.6257
C[C@@H](CO[C@@H]1CCOC1)NC(=O)C(=O)N1CCn2c(nn(CC(=O)N(C)C)c2=O)C1,-106.9127
NC(=O)[C@@H](N)CCC(=O)N1CCO[C@]2(CCN(C(=O)c3cnc4ncccn34)C2)C1,-103.608
COCc1noc(CN2CCN(C(=O)C(=O)NCc3cnc(N(C)C)n3C)CC2)n1,-115.7404
Cc1c(C(=O)N2CCO[C@@]3(COCCN(C(=O)C(O)O)C3)C2)cn2[nH]cnc(=O)c12,-109.7245
CN(C)C(=O)Cn1nc2n(c1=O)CCN(C(=O)NCCS(=O)(=O)C(C)(C)C)C2,-109.0224
CNS(=O)(=O)c1ccc(S(=O)(=O)NCCN2C[C@@H](C(=O)O)CC2=O)cc1,-101.1056
CCc1nn(C)cc1NC(=O)C(=O)N1CCN(C(=O)CN2C(=O)CCC2=O)CC1,-107.5994
COC=1C=CC(=CC1F)CC(=O)N2CCCC(O)(CC(N)=O)C2,-95.6073
C[C@H](CN)C(=O)N1CCO[C@]2(COCCN(C(=O)c3nc4ncccn4n3)C2)C1,-116.6531
Cn1cccc(C(=O)N2CC[C@H]3[C@@H]2CCN3C(=O)c2cc(=O)n3[nH]nnc3n2)c1=O,-105.1892
CCN(CC)C[C@@H](C)C(=O)N1CCOC[C@]2(CN(C(=O)CNC(=N)N)CCO2)C1,-114.8892
Cn1cnc(C(=O)NC[C@@H]2OC[C@@H]3CCN(C(=O)CN4C(=O)C=CC4=O)C[C@@H]32)c1,-109.0549
Cn1nncc1C(=O)N1CCO[C@]2(COCCN(C(=O)CS(C)(=O)=O)C2)C1,-121.4164
C[C@](O)(CC(=O)O)CC(=O)N1CC[C@@]2(CN(C(=O)CN3C(=O)C=CC3=O)CCO2)C1,-99.5415
CN(CC(=O)N1[C@H]2CC[C@@H]1C[C@H](NC(=O)c1nc3ncccn3n1)C2)C(=O)C(=O)O,-101.1345
CC=1C(F)=CC=C(Cl)C1C(=O)NC[C@H]2CC[C@H](O2)C3=NC=NN3,-86.4072
Cc1nnc(CC(=O)N2CCO[C@]3(COCCN(C(=O)[C@H]4CCC(=O)N4)C3)C2)o1,-109.4379
CN(CC(=O)N1CC[C@@]2(CN(C(=O)/C=C/c3cnccn3)CCO2)C1)C(=O)C(=O)O,-127.6469
COc1ccc(NC(=O)C(=O)N2CCN(C(=O)Cn3cnnn3)CC2)c(OC)n1,-125.6214
CN[C@H](CC(=O)N1CCOC[C@]2(C1)CN(C(=O)c1cnn(C)c1C)CCO2)C(=O)O,-116.1256
Cc1noc(CC(=O)N2CCOC[C@]3(C2)CN(C(=O)CN2CCNC2=N)CCO3)n1,-111.7804
CN(CC(=O)Nc1cc([C@H]2CCCCN2C(=O)[C@@H]2C[C@H](O)CN2)[nH]n1)C(=O)C(=O)O,-115.8313
C[C@H](OC=1C=CC=2C=CC=CC2C1)C(=O)N(C)C(C)C=3C=CC(=CC3)S(N)(=O)=O,-114.3809
NC(=O)[C@@H](N)CCC(=O)N[C@@H]1[C@H]2COC[C@@H]1CN(C(=O)[C@@H]1CCc3nc[nH]c3C1)C2,-98.3945
CS(=O)(=O)N1CCN(C(=O)c2ccc(OCc3nc(=N)[nH]c(=N)[nH]3)cc2)CC1,-115.7338
COC(=O)[C@H]1CCN(c2nnc([C@H]3CCC(=O)N3)n2CCNS(C)(=O)=O)C1,-119.6435
CC(=O)OC[C@H](OC(C)=O)C(=O)NC[C@@H]1OC[C@@H]2CCN(C(=O)C#CC(=O)O)C[C@@H]21,-132.3921
CC(=O)NC(C)(C)C1=NOC(CNC(=O)CC(C)(C)C)=N1,-128.8088
N#CCCNC(=O)CN1CCN(S(=O)(=O)c2ccc(S(N)(=O)=O)cc2)CC1,-111.405
CC(=O)O[C@@H](C(=O)N1CCO[C@@]2(COCCN(C(=O)C3=NNC(=O)C3)C2)C1)C(C)C,-96.8291
N#C[C@H](c1cccs1)N1CCN(C(=O)CN2C[C@@H](C(N)=O)[C@@H](C(N)=O)C2)CC1,-104.5263
O=C(NCC1CCCN1CC(F)F)NC2=CN=C3C=CC=CN23,-114.1058
CCN1C(=O)C(=NC=2C=CC=CC21)N3CCN(CC3)C4=CC(C)=CC=N4,-99.8883
O=C(CN1C(=O)C=CC1=O)N1CCOC[C@]2(C1)CN(C(=O)c1cnsn1)CCO2,-112.8269
Cn1cc(S(=O)(=O)N2CCC[C@H](CNS(=O)(=O)C3CC3)C2)c(=O)n(C)c1=O,-135.8845
CNC(=S)NCCC(=O)N1CCO[C@]2(COCCN(C(=O)[C@H](O)C(C)C)C2)C1,-96.1577
CC(=O)NCC(=O)N1CCO[C@@]2(COCCN(C(=O)CCS(C)(=O)=O)C2)C1,-93.0958
CN(C)C(=O)C(=O)N1CCOC[C@@]2(CN(C(=O)Cc3ccc(O)cn3)CCO2)C1,-98.6179
O=C1CC(C(=O)N2CC[C@H]3CO[C@@H](CNC(=O)[C@@H]4CCCS4(=O)=O)[C@H]3C2)=NN1,-97.7478
C[C@H](Nc1cnccn1)C(=O)N1CCO[C@@]2(CCN(C(=O)C3=NNC(=O)C3)C2)C1,-147.8988
O=C(NS(=O)(=O)C1=CC2=CC=CC=C2CC1)C3CCCOC3,-110.151
CC1=NC2=C3C=CC=CC3=NN2C(C)=C1CCC(=O)NCC4CN5CCCC5CO4,-124.8873
O=C(CN1C(=O)CNC1=O)N[C@@H]1[C@H]2COC[C@@H]1CN(C(=O)C1CCC(O)CC1)C2,-111.1108
CC(=O)N[C@H](C)C(=O)N1CCO[C@@]2(COCCN(C(=O)CSCC(=O)O)C2)C1,-114.2999
CCS(=O)(=O)N1CCN(S(=O)(=O)CCCS(=O)(=O)N(C)C)[C@H](C)C1,-81.6827
Cc1cc[nH]c1C(=O)N1CCO[C@@]2(COCCN(C(=O)CN(CCO)CCO)C2)C1,-92.5666
CS(=O)(=O)CCC(=O)N1CCO[C@@]2(COCCN(C(=O)c3cc(O)n[nH]3)C2)C1,-112.1424
CCOC=1C=C(N=C(C)N1)N2CCC(CC3=CNC=N3)CC2,-93.3279
CN[C@H](CC(=O)N1CCOC[C@@]2(C1)CN(C(=O)c1ccc(=O)oc1)CCO2)C(=O)O,-118.8012
O=C(CN1CCN(C(=O)c2cnc3cccnn23)CC1)N[C@H]1CCS(=O)(=O)C1,-123.8021
Cn1ccnc1CN1CCC[C@@H](NC(=O)C(=O)N2CCN(C3CC3)C(=O)C2)C1=O,-102.2302
CCOC(=O)CNC(=O)[C@@H]1COCCN1C(=O)c1cc(S(N)(=O)=O)oc1C,-112.7078
O=C(CCC1=CNC=N1)N2CCC(CC2)C3=CNC=4C=C(F)C=CC34,-112.4063
Cc1nc(CC(=O)N2CCO[C@]3(COCCN(C(=O)CC[C@@H](N)C(N)=O)C3)C2)no1,-108.2198
O=C(Cc1ccccn1)N1CCOC[C@]2(C1)CN(C(=O)Cn1cnnn1)CCO2,-132.0468
O=C(Nc1ccn(CC(=O)N2CCOCC2)n1)C(=O)N1CCC[C@@H]1C(=O)NC1CC1,-113.7293
Cc1nc(S(=O)(=O)N2CCN(C(=O)CN3CCCCS3(=O)=O)CC2)cn1C,-87.5733
C[C@H]1CN(C(=O)[C@H]2CN3CCCN2CC3)CCN1C(=O)[C@@H]1CN2CCCN1CC2,-87.1331
CC(=O)C[C@@H](C)C(=O)N1CCO[C@]2(COCCN(C(=O)CN3C(=O)C=CC3=O)C2)C1,-96.691
COC[C@H](NC(C)=O)C(=O)N1CC[C@H](CNC(=O)[C@@H](N)CN)[C@H]1c1cccnc1,-122.3543
CC[C@H](NC(N)=O)C(=O)N1CCO[C@]2(CCN(C(=O)CN3CCN(C)CC3)C2)C1,-108.3351
NC[C@H](N)C(=O)NC1CCN(C2CCN(C(=O)CSc3nc[nH]n3)CC2)CC1,-96.4511
C[C@H](OC(=O)C1=NC=CN2CCS(=O)(=O)N=C12)C(=O)N[C@H]1CCS(=O)(=O)C1,-107.9128
CN(C)C(=O)C(=O)N1CCOC[C@@]2(C1)CN(C(=O)c1cc3n(n1)CCCO3)CCO2,-104.0598
CCN(C(=O)CN1CCN(CC(=O)NCCOC)CC1)[C@H]1CCS(=O)(=O)C1,-104.8853
CN[C@@H](CC(=O)N1CC2(CCCN2C(=O)c2cc(=O)nc3cccnn23)C1)C(=O)O,-100.9195
CC1=CC(=NN1)C(=O)N2CCN(C(=O)C3=CC=C(C)O3)[C@H](C)C2,-88.5223
Cn1c(O)ncc(C(=O)N2C[C@H]3[C@@H](C2)OCCN3C(=O)[C@@H]2C[C@@H]3O[C@H]2[C@H]2C[C@@H]32)c1=O,-111.6769
CNC(=O)[C@H]1CCCN1C(=O)CNC(=O)[C@](C)(O)CN1C(=O)NC2(CCCC2)C1=O,-85.6776
CC(C)(OC=1C=CC(Cl)=CC1)C(=O)OCC2=CC(=O)OC3=CC(O)=CC=C23,-108.108
CC[C@H](C)[C@H](O)C(=O)N1CC[C@H]2CO[C@@H](CNC(=O)C[C@@H]3NC(=O)NC3=O)[C@H]2C1,-111.4236
C[C@@H](S)C(=O)N1CC[C@]2(CN(C(=O)CN3CCS(=O)(=O)CC3)CCO2)C1,-100.0999
CON1CCC(CC1)C(=O)NS(=O)(=O)C(C)C=2C=CC=CC2,-88.8188
C[C@]1(C(=O)N2CCO[C@]3(COCCN(C(=O)CN4C(=O)C=CC4=O)C3)C2)CCCN1,-116.5482
O=C(Cn1ccncc1=O)NC[C@@H]1OC[C@@H]2CCN(C(=O)CN3CCOCC3)C[C@@H]21,-103.2287
Cn1nnnc1-c1cccc(S(=O)(=O)N2CCN(C(=O)C(=O)NC3CC3)CC2)c1,-115.8308
CNC(=S)NCCC(=O)N1CCOC[C@]2(C1)CN(C(=O)[C@H](C)CN)CCO2,-90.656
C[C@H](NC=O)C(=O)N1CCO[C@]2(COCCN(C(=O)CCc3ccc(O)nn3)C2)C1,-136.5586
Cc1nnc(CC(=O)N2C[C@@H]3COC[C@H](C2)[C@@H]3NC(=O)CN2C(=O)C=CC2=O)o1,-111.8228
CC(C1CC1)N(C)C(=O)NC2CCN(C2)C(=O)C=3C=CC=CC3,-96.9691
CN(C)C(=O)Cn1nc2n(c1=O)CCN(C(=O)c1cnc3c(c1)NC(=O)CO3)C2,-126.7675
O=CN(CCN1CCC(N[C@@H]2CCS(=O)(=O)C2)CC1)[C@H]1CCS(=O)(=O)C1,-86.9724
CC1=CC=CN2C=C(CC(=O)N3CCC=4C=CN=C(O)C4C3)N=C12,-115.2028
