smiles,TotalEnergy
C[C@H](NC=O)C(=O)N[C@@H]1[C@H]2COC[C@@H]1CN(C(=O)c1ccc(S(C)(=O)=O)cn1)C2,-110.8573
O=C(NC[C@@H]1OC[C@@H]2CCN(C(=O)CCn3ccnn3)C[C@@H]21)[C@H](O)N1CCOCC1,-116.0588
O=C1C[C@H](C(=O)N2C[C@@H]3COC[C@H](C2)[C@@H]3NC(=O)CN(CCO)CCO)CCN1,-114.1181
C[C@H](Cn1cncn1)C(=O)N1CC[C@H]2CO[C@@H](CNC(=O)[C@@H]3C[C@H](O)CN3)[C@H]2C1,-125.7137
O=C(NC[C@@]1(O)CCOC1)[C@@H]1C[C@H](O)CN1S(=O)(=O)c1ccccc1[N+](=O)[O-],-117.6349
C[C@H](C[S@@](C)=O)NC(=O)C(=O)N1CCC[C@H](S(=O)(=O)N2CCOCC2)C1,-96.0326
O=C1NC[C@@H]2CN(CC(=O)N3CCN([C@@H]4CCS(=O)(=O)C4)CC3)CCN2C1=O,-90.788
O=C(CN1C(=O)CNC1=O)N1CCO[C@@]2(COCCN(C(=O)c3ccns3)C2)C1,-101.2422
C[C@H](NC=O)C(=O)N1CCO[C@@]2(COCCN(C(=O)C[C@@H]3NC(=O)NC3=O)C2)C1,-92.8755
CN1CCN(CC(=O)N2CCO[C@@]3(COCCN(C(=O)c4cncnc4)C3)C2)CC1,-138.0195
Cc1cc(CC(=O)N2CCOC[C@]3(C2)CN(C(=O)[C@@H](N)CCC(N)=O)CCO3)no1,-112.7017
COCCCS(=O)(=O)NCC(=O)N1CCN([C@H](C)C(=O)N2CCOCC2)CC1,-95.4924
NS(=O)(=O)c1ccc(S(=O)(=O)N2CCN(CCN3CCNC3=O)CC2)cc1,-90.7028
NC(=O)CC1CCCN(C1)C(=O)NCC2(CC=3C=CC=CC3)CCC2,-97.9375
CN(C)S(=O)(=O)N1CCN(C(=O)C(=O)Nc2cnn(C[C@H]3CCCO3)c2)CC1,-94.9993
O=C1NC(=O)[C@@H](CC(=O)N2CCOC[C@]3(C2)CN(C(=O)c2nccs2)CCO3)N1,-105.0864
COC(=O)[C@@H](C)S(=O)(=O)NC(=O)c1cc(S(=O)(=O)N2CCOCC2)cn1C,-104.1521
CN1CCC[C@@H](C(=O)N2C[C@@H]3COC[C@H](C2)[C@@H]3NC(=O)CN2CC(=O)NC2=O)C1,-117.6093
C[C@@H](CN)C(=O)N1CCOC[C@@]2(C1)CN(C(=O)[C@@H](C)N1CCN(C)CC1)CCO2,-107.0698
N=C(N)NCC(=O)N1CCOC[C@@]2(C1)CN(C(=O)c1ccn(C(F)F)n1)CCO2,-107.7202
CC1=NN(C(C)=C1C(=O)NCCCC(N)=O)C=2C=CC(F)=CC2,-120.353
