SMILES,TotalEnergy
C#CCNC(=O)CN1CCN(C(=O)CCN2CCN(C(=O)[C@@H]3CCCO3)CC2)CC1,-121.2827
C#CCNC(=O)CN1CCN(C(=O)CCNS(=O)(=O)c2cn(C)c(C)n2)CC1,-112.318
C#CCNC(=O)CN1CCN(C(=O)CNS(=O)(=O)c2c[nH]c(C(N)=O)c2)CC1,-126.5069
C#CCNC(=O)CN1CCN(C(=O)CNS(=O)(=O)c2ccc(C#N)cc2)CC1,-127.3956
C#CCNC(=O)CN1CCN(C(=O)Cn2cc(Br)c(O)nc2=O)CC1,-112.8949
C#CCNC(=O)CN1CCN(C(=O)Cn2cnc3c2c(=O)n(C)c(=O)n3C)CC1,-107.7492
C#CCNC(=O)CN1CCN(C(=O)[C@@H](C)NS(=O)(=O)c2c(C)nn(C)c2C)CC1,-117.2378
C#CCNC(=O)CN1CCN(C(=O)[C@@H](CCSC)NS(=O)(=O)CC)CC1,-106.991
C#CCNC(=O)CN1CCN(C(=O)[C@@H]2CC(=O)N(CCN3CCOCC3)C2)CC1,-107.6002
C#CCNC(=O)CN1CCN(C(=O)[C@@H]2CC(=O)N([C@@H]3CCS(=O)(=O)C3)C2)CC1,-97.7535
C#CCNC(=O)CN1CCN(C(=O)[C@@H]2CC(=O)N([C@H]3CCS(=O)(=O)C3)C2)CC1,-111.6532
C#CCNC(=O)CN1CCN(C(=O)[C@H](C)N2C(=O)[C@@H]3[C@H]4CC[C@@H](O4)[C@@H]3C2=O)CC1,-109.4796
C#CCNC(=O)CN1CCN(C(=O)[C@H](C)NS(=O)(=O)c2c(C)nn(C)c2C)CC1,-113.3479
C#CCNC(=O)CN1CCN(C(=O)c2cc(C)c3c(=O)n(C)c(=O)n(C)c3n2)CC1,-119.6784
C#CCNC(=O)CN1CCN(C/C=C/CN2CCN(CC(=O)NCC#C)CC2)CC1,-110.5345
C#CCNC(=O)CN1CCN(CC(=O)N(CCOC)[C@@H]2CCS(=O)(=O)C2)CC1,-104.9842
C#CCNC(=O)CN1CCN(CC(=O)N(CCOC)[C@H]2CCS(=O)(=O)C2)CC1,-118.7493
C#CCNC(=O)CN1CCN(CC(=O)NCCCN(C(C)C)S(C)(=O)=O)CC1,-120.7074
C#CCNC(=O)CN1CCN(CC(=O)Nc2cc(S(N)(=O)=O)ccc2C)CC1,-115.8213
C#CCNC(=O)CN1CCN(Cc2nnnn2-c2ccc(S(C)(=O)=O)cc2)CC1,-125.946
C#CCNC(=O)CN1CCN(S(=O)(=O)c2ccc3c(c2)n(C)c(=O)n3C)CC1,-114.4788
C#CCNC(=O)CN1CCN(S(=O)(=O)c2cccc(-c3nnnn3C)c2)CC1,-116.5894
C#CCNC(=O)CN1CCN(S(=O)(=O)c2cccc(S(=O)(=O)NC)c2)CC1,-109.8898
C#CCNC(=O)CN1CCN(S(=O)(=O)c2ccccc2S(=O)(=O)NC)CC1,-115.364
C#CCNC(=O)CN1CCN(S(=O)(=O)c2cnc3c(c2)c(O)nc(=O)n3C)CC1,-123.9388
C#CCNC(=O)CN1CCN(S(=O)(=O)c2cnc3nc(O)nc(O)c3c2)CC1,-121.8154
C#CCNC(=O)CN[C@@H]1CN(C(=O)[C@@H]2OC[C@@H]3COCC[C@@H]32)C[C@@H]1n1ccnn1,-132.734
C#CCNC(=O)CSC1=NC(CN2CCOCC2)=NC3=CC=CC=C13,-122.8885
C#CCNC(=O)CSC1=NN=C(NC=2C=CC(=CC2)C(C)C)S1,-113.5076
C#CCNC(=O)NCCNC(=O)C=1C=CC(C)=C(F)C1,-106.5057
C#CCNS(=O)(=O)C=1C=CC=C(C1)C2=NC(=NO2)C=3C=CC=4NC=CC4C3,-112.0395
C#CCNS(=O)(=O)N1CCN(CC(=O)N(CC)[C@@H]2CCS(=O)(=O)C2)CC1,-103.344
C#CCNS(=O)(=O)N1CCN(CC(=O)N(CC)[C@H]2CCS(=O)(=O)C2)CC1,-109.1759
C#CCNS(=O)(=O)N1CCN(CC(=O)N2CCC(C(=O)OCC)CC2)CC1,-108.097
C#CCNS(=O)(=O)N1CCN(CC(=O)N2CCN(C(=O)OCC)CC2)CC1,-115.4283
C#CCNS(=O)(=O)N1CCN(CC(=O)N2CCN(C(=O)c3ccco3)CC2)CC1,-107.9348
C#CCNS(=O)(=O)N1CCN(CC(=O)NC2CCN(C(=O)OCC)CC2)CC1,-112.0969
C#CCNS(=O)(=O)N1CCN(CC(=O)Nc2cc(-n3cnnn3)ccc2F)CC1,-125.7646
